workload_id,fragment_id,question,gt_answer,priors_correct,baseline_correct,oracle_redacted_correct,orig_len,redacted_len,destruction_frac,has_error
c1-a-039,c1-a-039/publication_db,Did publication_db for project P-8756 commit at least EUR 16463 in budget?,yes,0.0,0.0,0.0,167,180,-0.07784431137724557,False
c1-a-039,c1-a-039/patio,Did patio for project P-8756 record at least 80 hours?,yes,0.0,1.0,0.0,161,175,-0.08695652173913038,False
c1-a-039,c1-a-039/patio,Did patio for project P-8756 commit at least EUR 847 in budget?,yes,0.0,0.0,0.0,161,175,-0.08695652173913038,False
c1-a-039,c1-a-039/peppi,Did peppi for project P-8756 record at least 107 hours?,no,1.0,1.0,1.0,163,175,-0.07361963190184051,False
c1-a-039,c1-a-039/peppi,Did peppi for project P-8756 commit at least EUR 27227 in budget?,yes,0.0,0.0,0.0,163,175,-0.07361963190184051,False
c1-a-039,c1-a-039/sap_travel,Did sap_travel for project P-8756 record at least 67 hours?,no,1.0,1.0,1.0,149,162,-0.08724832214765099,False
c1-a-039,c1-a-039/sap_travel,Did sap_travel for project P-8756 commit at least EUR 32926 in budget?,no,1.0,1.0,1.0,149,162,-0.08724832214765099,False
c1-a-040,c1-a-040/contract_db,Did contract_db for project P-7544 record at least 67 hours?,no,1.0,1.0,1.0,147,160,-0.08843537414965996,False
c1-a-040,c1-a-040/contract_db,Did contract_db for project P-7544 commit at least EUR 22136 in budget?,no,1.0,1.0,1.0,147,160,-0.08843537414965996,False
c1-a-040,c1-a-040/sap_travel,Did sap_travel for project P-7544 record at least 12 hours?,yes,0.0,0.0,0.0,163,176,-0.07975460122699385,False
c1-a-040,c1-a-040/sap_travel,Did sap_travel for project P-7544 commit at least EUR 20579 in budget?,yes,0.0,0.0,0.0,163,176,-0.07975460122699385,False
c1-a-041,c1-a-041/patio,Did patio for project P-2364 record at least 78 hours?,yes,0.0,1.0,0.0,141,154,-0.09219858156028371,False
c1-a-041,c1-a-041/patio,Did patio for project P-2364 commit at least EUR 21066 in budget?,no,1.0,1.0,1.0,141,154,-0.09219858156028371,False
c1-a-041,c1-a-041/sap_travel,Did sap_travel for project P-2364 record at least 6 hours?,yes,0.0,0.0,0.0,166,180,-0.0843373493975903,False
c1-a-041,c1-a-041/sap_travel,Did sap_travel for project P-2364 commit at least EUR 8146 in budget?,no,1.0,1.0,1.0,166,180,-0.0843373493975903,False
c1-a-042,c1-a-042/publication_db,Did publication_db for project P-6596 record at least 74 hours?,yes,0.0,1.0,0.0,170,184,-0.08235294117647052,False
c1-a-042,c1-a-042/publication_db,Did publication_db for project P-6596 commit at least EUR 7892 in budget?,no,1.0,1.0,1.0,170,184,-0.08235294117647052,False
c1-a-042,c1-a-042/patio,Did patio for project P-6596 record at least 186 hours?,yes,0.0,1.0,0.0,163,175,-0.07361963190184051,False
c1-a-042,c1-a-042/patio,Did patio for project P-6596 commit at least EUR 50680 in budget?,no,1.0,1.0,1.0,163,175,-0.07361963190184051,False
c1-a-042,c1-a-042/sap_travel,Did sap_travel for project P-6596 record at least 123 hours?,no,1.0,1.0,1.0,150,162,-0.08000000000000007,False
c1-a-042,c1-a-042/sap_travel,Did sap_travel for project P-6596 commit at least EUR 19813 in budget?,yes,0.0,0.0,0.0,150,162,-0.08000000000000007,False
c1-a-043,c1-a-043/contract_db,Did contract_db for project P-5636 record at least 18 hours?,yes,0.0,0.0,0.0,164,177,-0.0792682926829269,False
c1-a-043,c1-a-043/contract_db,Did contract_db for project P-5636 commit at least EUR 35301 in budget?,yes,0.0,0.0,0.0,164,177,-0.0792682926829269,False
c1-a-043,c1-a-043/moodle,Did moodle for project P-5636 record at least 124 hours?,yes,0.0,1.0,0.0,164,176,-0.07317073170731714,False
c1-a-043,c1-a-043/moodle,Did moodle for project P-5636 commit at least EUR 40129 in budget?,yes,0.0,0.0,0.0,164,176,-0.07317073170731714,False
c1-a-043,c1-a-043/patio,Did patio for project P-5636 record at least 129 hours?,no,1.0,1.0,1.0,142,154,-0.08450704225352124,False
c1-a-043,c1-a-043/patio,Did patio for project P-5636 commit at least EUR 12309 in budget?,yes,0.0,1.0,0.0,142,154,-0.08450704225352124,False
c1-a-043,c1-a-043/peppi,Did peppi for project P-5636 record at least 156 hours?,yes,0.0,1.0,0.0,159,171,-0.07547169811320753,False
c1-a-043,c1-a-043/peppi,Did peppi for project P-5636 commit at least EUR 5163 in budget?,yes,0.0,1.0,0.0,159,171,-0.07547169811320753,False
c1-a-043,c1-a-043/tatu_sap,Did tatu_sap for project P-5636 record at least 153 hours?,no,1.0,1.0,1.0,156,168,-0.07692307692307687,False
c1-a-043,c1-a-043/tatu_sap,Did tatu_sap for project P-5636 commit at least EUR 30865 in budget?,yes,0.0,0.0,0.0,156,168,-0.07692307692307687,False
c1-a-044,c1-a-044/contract_db,Did contract_db for project P-8949 record at least 53 hours?,no,1.0,1.0,1.0,164,177,-0.0792682926829269,False
c1-a-044,c1-a-044/contract_db,Did contract_db for project P-8949 commit at least EUR 10823 in budget?,yes,0.0,0.0,0.0,164,177,-0.0792682926829269,False
c1-a-044,c1-a-044/patio,Did patio for project P-8949 record at least 103 hours?,no,1.0,1.0,1.0,157,170,-0.08280254777070062,False
c1-a-044,c1-a-044/patio,Did patio for project P-8949 commit at least EUR 51714 in budget?,no,1.0,1.0,1.0,157,170,-0.08280254777070062,False
c1-a-044,c1-a-044/crm,Did crm for project P-8949 record at least 162 hours?,yes,0.0,1.0,0.0,157,169,-0.07643312101910826,False
c1-a-044,c1-a-044/crm,Did crm for project P-8949 commit at least EUR 26588 in budget?,no,1.0,1.0,1.0,157,169,-0.07643312101910826,False
c1-a-044,c1-a-044/tatu_sap,Did tatu_sap for project P-8949 record at least 174 hours?,yes,0.0,1.0,0.0,145,157,-0.08275862068965512,False
c1-a-044,c1-a-044/tatu_sap,Did tatu_sap for project P-8949 commit at least EUR 11559 in budget?,yes,0.0,0.0,0.0,145,157,-0.08275862068965512,False
c1-a-044,c1-a-044/sap_travel,Did sap_travel for project P-8949 record at least 54 hours?,yes,0.0,1.0,0.0,162,175,-0.08024691358024683,False
c1-a-044,c1-a-044/sap_travel,Did sap_travel for project P-8949 commit at least EUR 39503 in budget?,yes,0.0,0.0,0.0,162,175,-0.08024691358024683,False
c1-a-045,c1-a-045/contract_db,Did contract_db for project P-7887 record at least 95 hours?,no,1.0,1.0,1.0,150,163,-0.08666666666666667,False
c1-a-045,c1-a-045/contract_db,Did contract_db for project P-7887 commit at least EUR 15953 in budget?,yes,0.0,0.0,0.0,150,163,-0.08666666666666667,False
c1-a-045,c1-a-045/sap_travel,Did sap_travel for project P-7887 record at least 181 hours?,no,1.0,1.0,1.0,163,175,-0.07361963190184051,False
c1-a-045,c1-a-045/sap_travel,Did sap_travel for project P-7887 commit at least EUR 25309 in budget?,yes,0.0,0.0,0.0,163,175,-0.07361963190184051,False
c1-a-046,c1-a-046/patio,Did patio for project P-1177 record at least 52 hours?,yes,0.0,1.0,0.0,144,157,-0.09027777777777768,False
c1-a-046,c1-a-046/patio,Did patio for project P-1177 commit at least EUR 24591 in budget?,yes,0.0,0.0,0.0,144,157,-0.09027777777777768,False
c1-a-046,c1-a-046/crm,Did crm for project P-1177 record at least 101 hours?,no,1.0,1.0,1.0,160,173,-0.08125000000000004,False
c1-a-046,c1-a-046/crm,Did crm for project P-1177 commit at least EUR 28795 in budget?,yes,0.0,0.0,0.0,160,173,-0.08125000000000004,False
c1-a-046,c1-a-046/sap_travel,Did sap_travel for project P-1177 record at least 186 hours?,yes,0.0,1.0,0.0,168,180,-0.0714285714285714,False
c1-a-046,c1-a-046/sap_travel,Did sap_travel for project P-1177 commit at least EUR 17826 in budget?,no,1.0,1.0,1.0,168,180,-0.0714285714285714,False
c1-a-047,c1-a-047/contract_db,Did contract_db for project P-3683 record at least 86 hours?,yes,0.0,1.0,0.0,147,160,-0.08843537414965996,False
c1-a-047,c1-a-047/contract_db,Did contract_db for project P-3683 commit at least EUR 39857 in budget?,yes,0.0,0.0,0.0,147,160,-0.08843537414965996,False
c1-a-047,c1-a-047/crm,Did crm for project P-3683 record at least 76 hours?,yes,0.0,1.0,0.0,139,152,-0.09352517985611519,False
c1-a-047,c1-a-047/crm,Did crm for project P-3683 commit at least EUR 28347 in budget?,yes,0.0,0.0,0.0,139,152,-0.09352517985611519,False
c1-a-047,c1-a-047/sap_travel,Did sap_travel for project P-3683 record at least 93 hours?,no,1.0,1.0,1.0,166,180,-0.0843373493975903,False
c1-a-047,c1-a-047/sap_travel,Did sap_travel for project P-3683 commit at least EUR 2919 in budget?,yes,0.0,0.0,0.0,166,180,-0.0843373493975903,False
c1-a-048,c1-a-048/contract_db,Did contract_db for project P-9917 record at least 12 hours?,yes,0.0,0.0,0.0,163,177,-0.08588957055214719,False
c1-a-048,c1-a-048/contract_db,Did contract_db for project P-9917 commit at least EUR 3489 in budget?,yes,0.0,0.0,0.0,163,177,-0.08588957055214719,False
c1-a-048,c1-a-048/patio,Did patio for project P-9917 record at least 141 hours?,no,1.0,1.0,1.0,163,175,-0.07361963190184051,False
c1-a-048,c1-a-048/patio,Did patio for project P-9917 commit at least EUR 43264 in budget?,no,1.0,1.0,1.0,163,175,-0.07361963190184051,False
c1-a-049,c1-a-049/patio,Did patio for project P-8483 record at least 26 hours?,yes,0.0,1.0,0.0,156,170,-0.08974358974358965,False
c1-a-049,c1-a-049/patio,Did patio for project P-8483 commit at least EUR 307 in budget?,yes,0.0,1.0,0.0,156,170,-0.08974358974358965,False
c1-c-004,c1-c-004/f-1,Is the final answer of the entry chain FINAL-2950?,yes,0.0,1.0,1.0,184,184,0.0,False
c1-c-004,c1-c-004/f-1,Is the final answer of the entry chain FINAL-9233?,no,1.0,1.0,1.0,184,184,0.0,False
c1-c-005,c1-c-005/f-3,Is the final answer of the entry chain FINAL-6901?,yes,0.0,1.0,1.0,184,184,0.0,False
c1-c-005,c1-c-005/f-3,Is the final answer of the entry chain FINAL-7678?,no,1.0,1.0,1.0,184,184,0.0,False
c1-c-006,c1-c-006/f-1,Is the final answer of the entry chain FINAL-6201?,yes,0.0,1.0,1.0,154,154,0.0,False
c1-c-006,c1-c-006/f-1,Is the final answer of the entry chain FINAL-7301?,no,1.0,1.0,1.0,154,154,0.0,False
c1-c-007,c1-c-007/f-3,Is the final answer of the entry chain FINAL-8937?,yes,0.0,1.0,1.0,154,154,0.0,False
c1-c-007,c1-c-007/f-3,Is the final answer of the entry chain FINAL-2976?,no,1.0,1.0,1.0,154,154,0.0,False
c1-c-019,c1-c-019/f-1,Is the final answer of the entry chain FINAL-1776?,yes,0.0,1.0,1.0,154,154,0.0,False
c1-c-019,c1-c-019/f-1,Is the final answer of the entry chain FINAL-8484?,no,1.0,1.0,1.0,154,154,0.0,False
c1-c-020,c1-c-020/f-1,Is the final answer of the entry chain FINAL-1876?,yes,0.0,1.0,1.0,244,244,0.0,False
c1-c-020,c1-c-020/f-1,Is the final answer of the entry chain FINAL-5985?,no,1.0,1.0,1.0,244,244,0.0,False
c1-c-024,c1-c-024/f-3,Is the final answer of the entry chain FINAL-2419?,yes,0.0,1.0,1.0,244,244,0.0,False
c1-c-024,c1-c-024/f-3,Is the final answer of the entry chain FINAL-5165?,no,1.0,1.0,1.0,244,244,0.0,False
c1-c-027,c1-c-027/f-1,Is the final answer of the entry chain FINAL-3277?,yes,0.0,1.0,1.0,184,184,0.0,False
c1-c-027,c1-c-027/f-1,Is the final answer of the entry chain FINAL-4798?,no,1.0,1.0,1.0,184,184,0.0,False
c1-c-032,c1-c-032/f-3,Is the final answer of the entry chain FINAL-7651?,yes,0.0,1.0,1.0,214,214,0.0,False
c1-c-032,c1-c-032/f-3,Is the final answer of the entry chain FINAL-4873?,no,1.0,1.0,1.0,214,214,0.0,False
c1-c-036,c1-c-036/f-3,Is the final answer of the entry chain FINAL-7221?,yes,0.0,1.0,1.0,184,184,0.0,False
c1-c-036,c1-c-036/f-3,Is the final answer of the entry chain FINAL-6853?,no,1.0,1.0,1.0,184,184,0.0,False
c1-c-038,c1-c-038/f-1,Is the final answer of the entry chain FINAL-3857?,yes,0.0,1.0,1.0,184,184,0.0,False
c1-c-038,c1-c-038/f-1,Is the final answer of the entry chain FINAL-8795?,no,1.0,1.0,1.0,184,184,0.0,False
c1-c-041,c1-c-041/f-1,Is the final answer of the entry chain FINAL-3075?,yes,0.0,1.0,1.0,154,154,0.0,False
c1-c-041,c1-c-041/f-1,Is the final answer of the entry chain FINAL-5589?,no,1.0,1.0,1.0,154,154,0.0,False
c1-c-044,c1-c-044/f-2,Is the final answer of the entry chain FINAL-8303?,yes,0.0,1.0,1.0,274,274,0.0,False
c1-c-044,c1-c-044/f-2,Is the final answer of the entry chain FINAL-9033?,no,1.0,1.0,1.0,274,274,0.0,False
c1-c-045,c1-c-045/f-2,Is the final answer of the entry chain FINAL-4914?,yes,0.0,1.0,1.0,214,214,0.0,False
c1-c-045,c1-c-045/f-2,Is the final answer of the entry chain FINAL-6184?,no,1.0,1.0,1.0,214,214,0.0,False
c1-c-047,c1-c-047/f-1,Is the final answer of the entry chain FINAL-8708?,yes,0.0,1.0,1.0,244,244,0.0,False
c1-c-047,c1-c-047/f-1,Is the final answer of the entry chain FINAL-4163?,no,1.0,1.0,1.0,244,244,0.0,False
c1-c-048,c1-c-048/f-3,Is the final answer of the entry chain FINAL-7941?,yes,0.0,1.0,1.0,274,274,0.0,False
c1-c-048,c1-c-048/f-3,Is the final answer of the entry chain FINAL-9164?,no,1.0,1.0,1.0,274,274,0.0,False
